exam,subject,year,text,option_a,option_b,option_c,option_d,option_e,correct_answer,explanation
JAMB,Mathematics,1986,Factorize (4a + 3)2 – (3a - 2)2,(a + 1)(a + 5),(a - 5)(7a - 1),(a + 5)(7a + 1),a(7a + 1),,,
JAMB,Mathematics,1986,,,,30,50,,,
JAMB,Mathematics,1986,Simplify  1/ x - 2     + 1/ x + 2 + 2x / x2 - 4,2x/ (x-2) (x+2) (x2 - 4),2x/x2 - 4,x/x2 - 4,4x/ x2 - 4,,,
JAMB,Mathematics,1986,,,,,,,,
JAMB,Mathematics,1986,,,,,,,,
JAMB,Mathematics,1986,"a/b –c/d = k, find the value of
(3a2 – ac + c2)/(3b2 – bd + d2) in term of k",3k2,3k – k2,17k2/4,k2,,,
JAMB,Mathematics,1986,,,,48,60,,,
JAMB,Mathematics,1986,"A regular polygon on n sides has 1600 as the size each
interior. Find n.",18,16,14,12,,,
JAMB,Mathematics,1986,"If cos q = a/b, find 1 + tan2q",b2/a2,a2/b2,(a2 + b2) / (b2 – a2),(2a2 + b2)/ (a2 + b2),,,
JAMB,Mathematics,1986,"In the diagram below, PQ and RS are chords of a circle
centre O which meet at T outside the circle. If TP =
24cm, TQ = 8cm and TS = 12cm, find TR.
Q
T
P
O
S
R",16cm,14cm,12cm,8cm,,,
JAMB,Mathematics,1986,"The angle of elevation of the top of a vertical tower 50
metres high from a point X on the ground is 300. From a
point Y on the opposite side of the tower, the angle of
elevation of the top of the tower is 600. find the distance
between the points X and Y.",14.43m,57.73m,101.03m,115.47m,,,
JAMB,Mathematics,1986,"A girl walk 45 metres in the direction 0500 from a point Q
to a point X. She then walks 24metres in the direction
1400 from X to a point Y. How far is she then from Q?",69m,57m,51m,"21m
S",,,
JAMB,Mathematics,1986,"11 m
P
R
6 m
12 m
Q
8 m
The figure is a solid with the trapezium PQRS as its
uniform cross-section. Find its volume",102m3,576m3,816m3,1056m3,,,
JAMB,Mathematics,1986,"Q
P
T
x
O
R
PQ and PR are tangents from P to a circle centre O as
shown in the figure above. If QRP = 340. Find the angle
marked x.",340,560,680,1120,,,
JAMB,Mathematics,1986,"An arc of circle of radius 6cm is 8cm long. Find the area of
the sector.",51/3cm2,24cm2,36cm2,"48cm2
X",,,
JAMB,Mathematics,1986,"4
3
Y
Z
6
In     XYZ above, determine the cosine of angle Z",¾,29/36,2/3,"½
T",,,
JAMB,Mathematics,1986,"S
O
20
O
35
R
Q
In the figure above      PQT is isosceles. PQ = QT. SRQ
= 350, TQ = 200 and PQR is a straight line. Calculate
TSR.",200,550,75,1400,,,
JAMB,Mathematics,1986,"Find the total surface are of a solid cone of radius 2 3cm
and slanting side 4    3cm",8√3cm2,24cm2,15√3cm2,36cm2,,,
JAMB,Mathematics,1986,,,,,,,,
JAMB,Mathematics,1986,"65
O
35
O
In the figure above, PQ//ST, RS//UV. If PQR = 350 and
QRS = 650, find STV",300,350,550,650,,,
JAMB,Mathematics,1986,"An open rectangular box externally measures 4m x 3m x
4m. find the total cost of painting the box externally if it
costs #2.00 to paint one square metre.",#96.00,#112.00,#136.00,#160.00,,,
JAMB,Mathematics,1986,"Of the nine hundred students admitted in a university
in 1979, the following was the distribution by state
Anambra
185
Imo
135
Kaduna
90
Kwara
110
Ondo
155
Oyo
225
In a pie chart drawn to represent this distribution, the
angle subtended at the centre by Anambra is",500,650,740,880,,,
JAMB,Mathematics,1986,"Find the median of the numbers 89, 141, 130, 161, 120,
131, 131, 100, 108 and 119",131,125,123,120,,,
JAMB,Mathematics,1986,"Find the probability that a number selected at random
from 40 to 50 is a prime",3/11,5/11,3/10,"4/11
Mathematics 1987",,,
JAMB,Mathematics,1986,,,,,42,,,
JAMB,Mathematics,1986,"A man kept 6black, 5 brown and 7 purple shirts in a
drawer. What is the probability of his picking a purple
shirt with his eyes closed?",1/7,11/18,7/18,7/11,,,
JAMB,Mathematics,1986,,,,,,,,
JAMB,Mathematics,1987,Convert 241 in base 5 to base 8,718,1078,1768,2418,,,
JAMB,Mathematics,1987,"Find the least length of a rod which can be cut into
exactly equal strips, each of either 40cm or 48cm in
length.",120cm,240ccm,360cm,480cm,,,
JAMB,Mathematics,1987,"A rectangular has lawn has an area of 1815square yards.
If its length is 50meters, find its width in metres. Given
that 1meters equals 1.1yards",39.93,35.00,33.00,30.00,,,
JAMB,Mathematics,1987,"Reduce each number to two significant figures and then
evaluate                   (0.02174 x 1.2047)
0.023789",0.8,0.9,1.1,1.2,,,
JAMB,Mathematics,1987,"A  train moves from P to Q at an average speed of 90km/
hr and immediately returns from O to P through the
same route and at an average speed of 45km/h. find the
average speed for the centre journey.",55 00km/hr,60 00km/hr,67.50km/hr,75 00km/hr,,,
JAMB,Mathematics,1987,,,3/32,6,85,,,
JAMB,Mathematics,1987,"Two brothers invested a total of #5,000.00 on a farm
project. The farm yield was sold for # 15, 000.00 at the
end of the season. If the profit was shared in the ratio
2:3, what is the difference in the amount of profit
received by the brothers?","#2,000.00","#4,000.00","#6,000.00","#10,000.00",,,
JAMB,Mathematics,1987,"Peter’s weekly wages are #20.00 for the first 20 weeks
and #36.00 for the next 24 weeks. Find his average
weekly wage for the remaining 8 weeks of the year. If
his average weekly wage for the whole year is #30.00",#37.00,#35.00,#30.00,#5.00,,,
JAMB,Mathematics,1987,"A man invests a sum of money at 4% per annum simple
interest. After 3 years, the principal amounts to
#7,000.00. find the sum invested","#7,840.00","#6,250.00","#6,160.00","#5,833.33",,,
JAMB,Mathematics,1987,"By selling 20 oranges for #1.35 a trader makes a profit
8%. What is his percentage gain or loss if he sells the
same 20 oranges for #1.10?",8%,10%,12%,15%,,,
JAMB,Mathematics,1987,"Four boys and ten girls can cut a field in 5 hours. If the
boys work at 1/4 the rate of which the girls work, how
many boys will be needed to cut the field in 3 hours?",180,60,25,20,,,
JAMB,Mathematics,1987,Evaluate without using tables.,625/8,8/625,1/8,8,,,
JAMB,Mathematics,1987,"Instead of writing 35/6 as a decimal correct to 3
significant figures, a student wrote it correct to 3 places
of decimals. Find his error in standard form",0.003,3.0 x 10-3,0.3 x 102,0.3 x 10-3,,,
JAMB,Mathematics,1987,"Simplify without using tables
(Log26 – Log23)/(Log28- 2Log21/2)",1/5,½,–1/2,Log23/Log27,,,
JAMB,Mathematics,1987,"Simplify without using tables
2√ 14  x  3√21) / 7√24x 2√98)",3√14,"3√21
4                                   4",3 √14,"3 √2
28                                 28",,,
JAMB,Mathematics,1987,"If p – 2/3 (1 – r2)/n2, find n when r = Ö1/3 and p = 1",3/2,3,1/3,2/3,,,
JAMB,Mathematics,1987,"If a =U2–3V2 and b = 2UV + V2 evaluate (2a - b) (a – b3 ),
when u = 1 and v = -1",9,15,27,33,,,
JAMB,Mathematics,1987,"The formula Q = 15 + 0 5n gives the cost Q (in Naira) of
feeding n people for a week. Find in kobo the extra cost
of feeding one additional person.",350k,200k,150k,50k,,,
JAMB,Mathematics,1987,"If P varies inversely as V and V varies directly as R2,
find the relationship between P and R given that R = 7
when P = 2",P = 98R2,PR2 = 98,P = 1/98R,P = R2/98,,,
JAMB,Mathematics,1987,"Make y the subject of the formula
Z = x2 + 1/y3",y =      1,"y =      1
(z - x2) 3                                   (Z + x3) 1/3",y =       1,"y  =       1
(Z - x2) 1/3                                  3√Ζ  −  3√ x2",,,
JAMB,Mathematics,1987,"Find the values of m which make the following quadratic
function a perfect square
x2 + 2 (m + 1) x + m + 3","-1, 1","–1, 2","1, -2","2, -2",,,
JAMB,Mathematics,1987,Factorize 62x + 1 + 7(6x) - 5,{3(6x) – 5}   {2(6x)} + 1},{3(6x) – 5} {2(6x)} - 1},{2(6x) – 5} {3(6x)} + 1},{2(6x) – 5} {3(6x)} - 1},,,
JAMB,Mathematics,1987,"Find two values of y which satisfy the simultaneous
equations x + y  = 5, x2 – 2y2 = 1","12, -2","–12, 12","–12, 2","2, -2",,,
JAMB,Mathematics,1987,"An (n - 2)2 sided figure has n diagonals find the number
n of diagonals for a 25 sided figure",7,8,9,10,,,
JAMB,Mathematics,1987,,,,,20,,,
JAMB,Mathematics,1987,Solve the inequality x – 1 > 4(x + 2),x > -3,x < -3,2 < x < 3,–3 < x < -2,,,
JAMB,Mathematics,1987,,,,,33,,,
JAMB,Mathematics,1987,"The minimum value of y in the equation
y = x2 – 6x + 8 is",8,3,0,–1,,,
JAMB,Mathematics,1987,"Find the sum of the first 21 terms of the progression –
10, -8, -6,….",180,190,200,210,,,
JAMB,Mathematics,1987,"Find the eleventh term of the progression 4, 8, 16,..",213,212,211,"210
Q",,,
JAMB,Mathematics,1987,"x
O
R
T
30
O
P
In the diagram above, POQ is a diameter, O is the centre
of the circle and TP is a tangent. Find the value of x.",,400,450,"500
P",,,
JAMB,Mathematics,1987,"Q
R
S
T
In the diagram above, QR//TS, QR:TS = 2:3. find the
ratio of the area of triangle PQR to the area of the
trapezium QRST",4:9,4:5,1:3,2:3,,,
JAMB,Mathematics,1987,,,,,,,,
JAMB,Mathematics,1987,"16 cm
9 cm
X
Z
T
In the figure above, XYZ = YTZ = 900,  XT = 9cm and
TZ = 16cm. Find YZ",25cm,20cm,16cm,9cm,,,
JAMB,Mathematics,1987,"Two chords QR and NP of a circle intersect inside the
circle at X. if RQP = 370, RQN = 490 and QPN = 350,  find
PRQ",350,370,490,590,,,
JAMB,Mathematics,1987,"y y
x
x
x
In the figure above, find the value of x.",1100,1000,900,"800
2h
R
2 cm
Q",,,
JAMB,Mathematics,1987,"3h
P
S
2 cm
2 cm
In the figure above, PQRS is a rectangle. If the shaded
area is 72sq.cm find h",12cm,10cm,8cm,5cm,,,
JAMB,Mathematics,1987,"The sine, cosine and tangent of 2100 are respectively","-1/2,    3/2,   3/3","1/2,     3/2      3/3","3/2,    3/3,      1","3/2,  1/2     1",,,
JAMB,Mathematics,1987,"If tan q = (m2 – n2)/2mn, find sec q",(m2 + n2)/(m2 – n2),(m2 + n2)/2mn,mn/2(m2 – n2),m2 n2/(m2 – n2),,,
JAMB,Mathematics,1987,"From two points X and Y, 8m apart, and in line with a pole,
the angle of elevation of the top of the pole are 300 and
600 respectively. Find the height of the pole, assuming
that X, Y and the foot of the pole are on the same
horizontal plane.",4m,8√3/2m,4√3m,8√3m,,,
JAMB,Mathematics,1987,"A room is 12m long. 9m wide and  8m high. Find the
cosine of the angle which a diagonal of the room makes
with the floor of the room",15/17,8/17,8/15,12/17,,,
JAMB,Mathematics,1987,What is the circumference of radius of the earth?,R cos q,2p R cos q,R sin q,2p R sin q,,,
JAMB,Mathematics,1987,"The base of a pyramid is a square of side 8cm. If its
vertex is directly above the centre, find the height, given
that the edge is 4.3cm",6cm,5cm,4cm,"3cm
P",,,
JAMB,Mathematics,1987,"Q
R
X
The figure above is an example of the construction of a",perpendicular bisector to a given straight line,perpendicular from a given point to a given line,"perpendicular to a line from a given point on
that line","given angle.
Mathematics 1988",,,
JAMB,Mathematics,1987,"What is the locus of the mid-points of all chords of length
6cm within a circle of radius 5cm and with centre O.",A circle of radius 4cm and with centre O,The perpendicular bisector of the chords,A straight line passing through center O,A circle of radius 6cm and with centre O,,,
JAMB,Mathematics,1987,"Taking the period of daylight on a certain day to be
from 5.30a.m to 7.00p.m, calculate the period of daylight
and of darkness on that day",187030’ 172030’,1350225’,202030’157030’,1950165’,,,
JAMB,Mathematics,1987,"The goals scored by 40 football teams from three league
divisions are recorded below
What is the total number of goals scored by all the
teams?",21,40,91,96,,,
JAMB,Mathematics,1987,"The numbers 3,2,8,5,7,12,9 and 14 are the marks scored
by a group by a group of students in a class test if P is
the mean and Q the median the P + Q is",18,171/2,16,15,,,
JAMB,Mathematics,1987,"Below are the scores of a group of students in  a music
test
If CF(x) is the number of students with scores less than
or equal to x, find CF(6)",40,38,33,5,,,
JAMB,Mathematics,1987,"Find the probability of selecting a figure which is
parallelogram from a square, a rectangle, a rhombus, a
kite and a trapezium",3/5,2/5,4/5,1/5,,,
JAMB,Mathematics,1988,Simplify   (1 1  / (2÷ 1  of 32),,,,,,,
JAMB,Mathematics,1988,,,,2,0.2,,,
JAMB,Mathematics,1988,"A 5.0g of salts was weighed by Tunde as 5.1g. what is
the percentage error?",20,2,2,0.2,,,
JAMB,Mathematics,1988,"Find correct to one decimal place,
0.24633 /0.0306",0.8,1.8,8.0,8.1,,,
JAMB,Mathematics,1988,"Two sisters, Taiwo and Kehinde, own a store. The ratio
of Taiwo’s share to Kehind’s is 11:9. later Kehinde sells
2/3 of her share to Taiwo for #720.00. Find the value of
the store.","#1,080.00","#2,400.00","#3,000.00","#3,600.00",,,
JAMB,Mathematics,1988,,,3/32,6,85,,,
JAMB,Mathematics,1988,"A taxpayer is allowed 1/8th of his income tax free, and
pays 20% on the remainder. If he pays #490. 00 tax,
what is his income?",#560.00,"#2,450.00","#2,800.00","#3,920.00",,,
JAMB,Mathematics,1988,Evaluate (8 1/3 x 5 2/3) / 102/3,2/5,5/3,2√5,3√5,,,
JAMB,Mathematics,1988,"If Log102 = 0.3010 and Log103 = 0.4771, evaluate, without
using logarithm tables log104.5",0.3010,0.4771,0.6352,0.9542,,,
JAMB,Mathematics,1988,Find m such that (m ¸ 3) (1 - √3 )2 = 6 - √3 = 6 - 2√3,1,2,3,4,,,
JAMB,Mathematics,1988,"The thickness of an 800-paged book is 18mm. Calculate
the thickness of one leaf of the book giving your answer
in metres and in standard form.",2.25 x 10-4m,4.50 x 10-4m,2.25 x 10-5m,4.50 x 10-5m,,,
JAMB,Mathematics,1988,"Simplify   ( x + 2)  -  (x - 2)
( x + 1)     ( x +2)",3,"3x + 2
x + 1                                     (x+1) (x+2)",5x + 6,"2x2 + 5x + 2
(x + 1) (x + 2)                               (x + 1) (x + 2)",,,
JAMB,Mathematics,1988,"If 1/p = (a2 + 2ab + b2)
(a - b)                and
1/q =       (a + b)
(a2 - 2ab + b2)           find p/q",a + b,"1
a - b                             a2 - b2",a - b,a2 - b2,,,
JAMB,Mathematics,1988,"If x varies inversely as the cube root of y and x = 1 when
y = 8 find y when x = 3",1/3,2/3,8/27,4/9,,,
JAMB,Mathematics,1988,"If a = -3, b = 2, c = 4, calculate     (a3-b3-c1/2)",,,,,,,
JAMB,Mathematics,1988,If g(y) = y – 3/11 + 11/ y2 – 9 what is g(y + 3)?,y      +    11,"y   +   11
11        y(y+6)                                    11    y(y+3)",y + 30   +   11,"y + 3 +     11
11        y(y+3)                                 11    y(y-6)",,,
JAMB,Mathematics,1988,Factorize completely (x2 + x) 2 (2x + 2)2,(x + y)(x + 2)(x - 2),(x + y)2(x - 2)2,(x + 1)2(x + 2)2,(x + 1)2(x + 2)2(x - 2),,,
JAMB,Mathematics,1988,"Simplify    (x - y)
(x1/3 - y1/2)",x2 = xy + y2,x2/3 + x1/3 + y2/3,x2/3 - x1/3 y1/3 - y2/3,x2 - xy + y2,,,
JAMB,Mathematics,1988,"Solve the following equation for x
x2  + 2x   + 1   =   o
r2            r1",r2,1/r2,–1/r2,1/r,,,
JAMB,Mathematics,1988,,,2,2,0.2,,,
JAMB,Mathematics,1988,"Given value that     3x – 5y – 3 = 0
2y – 6x + 5 = 0
the value of (x, y) is","(-1/8, 19/24)","(8, 24/10)","(-8, 24/19)","(19/24, -1/8)",,,
JAMB,Mathematics,1988,"The solution of the quadratic equation
bx2 + qx + b = 0
A    -b±√b2 − 4ac
B  -b± p2− 4pb
2a                                         2a
C    -q±√q2 - 4bp
D   -q±√p2 - 4bp
2p
2p",,,,,,,
JAMB,Mathematics,1988,"Simplify       1           +           1
(x2+5x+6)        (x2 + 3x + 2)",x + 3,"1
(x+1) (x+2)                                  (x+1) x+2) x+3)",2,"4
(x+1) (x+3)                                  (x+1) (x+3)",,,
JAMB,Mathematics,1988,"Evaluate     (4a2 - 4ab2)
(2a2 + 5ab - 7b2)",a  - b,"2a + 7b
2a + b
a  -  b",2a - 7b,"2a - 7b
a  + b
a - b",,,
JAMB,Mathematics,1988,"What is the solution of the equation
x2 – x – 1 = 0?",x = 1.6 and x = -0.6,x = -1.6 and x = 0.6,x = 1.6 and x = 0.6,x = -1.6 and x = -0.6,,,
JAMB,Mathematics,1988,"For what values of  x is the curve
y = (x2 + 3) / (x + 4)",-3 < x< 0,–3 < x < 0,0 < x < 3,0 < x < 3,,,
JAMB,Mathematics,1988,,,30,33,90,,,
JAMB,Mathematics,1988,"If the sum of the 8th and 9th terms of an arithmetic
progression is 72 and the 4th term is –6, find the common
difference.",4,8,62/3,91/3,,,
JAMB,Mathematics,1988,"If 7 and 189 are the first and fourth terms of a geometric
progression respectively find the sum of the first three
terms of the progression.",182,91,63,28,,,
JAMB,Mathematics,1988,,,,33,90,,,
JAMB,Mathematics,1988,"S
T
o
x
P
Q
3x
o",,,,,,,
JAMB,Mathematics,1988,"For which of the following exterior angles is a regular
polygon possible?
i  350
ii  180     iii.  1150",i and ii,ii only,ii and iii,iii only,,,
JAMB,Mathematics,1988,,,,,90,,,
JAMB,Mathematics,1988,"A quadrilateral of a circle of radius 6cm is cut away
from each corner of a rectangle 25cm long and 18cm
wide. Find the perimeter of the remaining figure",38cm,(38 + 12p)cm,(86 - 12p)cm,"(86 - 6p)cm
Q",,,
JAMB,Mathematics,1988,"5
6
S
T
6
P
R
In the figure above STQ = SRP, PT = TQ = 6cm and QS
= 5cm. Find SR.",47/5,5,37/5,22/5,,,
JAMB,Mathematics,1988,"Four interior angles o f a pentagon are 900 – x0,  900 + x0,
100 – 2x0, 1100 + 2x0. find the fifth interior angle.",1100,1200,1300,1400,,,
JAMB,Mathematics,1988,,,–37/5,37/5,–37,,,
JAMB,Mathematics,1988,"Z
55
O
45
O
Y
X
P
Q
In the figure above, XR and YQ are tangents to the
circle YZXP if ZXR = 450 and YZX = 550 find ZYQ.",1350,1250,1000,900,,,
JAMB,Mathematics,1988,"From a point 14√3 metres away from a tree, a man
discovers that the angle of elevation of the tree is 300.
If the man measures this angle of elevation from a point
2meters above the ground how high is the tree?",12m,14m,14√3m,16m,,,
JAMB,Mathematics,1988,"O
R
In the figure above, PQ is parallel to ST and QRS = 400.
find the value of x",55,60,65,75,,,
JAMB,Mathematics,1988,"If cot q = x/y, find cosec q",1/y(x2+y),(x/y),1/y(x2+y),y/x,,,
JAMB,Mathematics,1988,"In triangle PQR, PQ = 1cm, QR = 2cm and PQR = 1200.
Find the longest side of the triangle",3,3    7/7,3     7,7,,,
JAMB,Mathematics,1988,"The base of a pyramid is a square of side 8cm. If its
vertex is directly above the centre, find the height, given
that the edge is 4.3cm",6cm,5cm,4cm,"3cm
P",,,
JAMB,Mathematics,1988,"If a metal pipe 10cm long has an external diameter of
12cm and a thickness of 1cm, find the volume of the
metal used in making the pipe.",120pcm3,110pcm3,60pcm3,50pcm3,,,
JAMB,Mathematics,1988,"60 cm
30 cm
In the figure above, a solid consists of a hemisphere
surmounted by a right circular cone with radius 3.0cm
and height 6.0cm. find the volume of the solid.",18pcm3,36pcm3,54pcm3,108pcm3,,,
JAMB,Mathematics,1988,"PQR is a triangle in which PQ= 10ccm and QPR = 600. S
is a point equidistant from P and Q. also S is a point
equidistant from PQ and PR. If U is the foot of the
perpendicular from S on PR, find the length SU in cm to
one decimal place.",2.7,2.9,3.1,3.3,,,
JAMB,Mathematics,1988,"In a class of 150 students, the sector in a pie chart
representing the students offering Physics has angle
120. How many students are offering Physics?",18,15,10,5,,,
JAMB,Mathematics,1988,"If x and y represents the mean and the median
respectively of the following set of numbers; 11,
12,13,14,15,16,17,18,19,21,. Find x/y correct to one
decimal place.",1.6,1.2,1.1,1.0,,,
JAMB,Mathematics,1988,"In the distribution above, the mode and the median
respectively are",1.3,1.2,3.3,0.2,,,
JAMB,Mathematics,1988,"O
P
Q
R
In the figure above, PS = RS = QS and QSR = 500. find
QPR.",250,400,500,"650
R",,,
JAMB,Mathematics,1989,Which of the following is in descending order?,"9/10,4/5,3/4,17/10","4/5,9/10,3/4,17/20","6/10,17/20,4/5,3/4","4/5,9/10,17/10,3/4",,,
JAMB,Mathematics,1989,"Evaluate 2,700, 000 x 0.03 ¸ 18,000",4.5 x 100,4.5 x 101,4.5 x 102,4.5 x 103,,,
JAMB,Mathematics,1989,"The prime factors of 2,520 are","2,9,5,","2,9,7,","2,3,5,7,","2,3,7,9,",,,
JAMB,Mathematics,1989,If 12e = X7 find x where e = 12,20,15,14,12,,,
JAMB,Mathematics,1989,Simplify  3√64r -6)1/2,r,2r,1/2r,2/r,,,
JAMB,Mathematics,1989,"What is the difference between 0.007685 correct to three
significant figures and 0.007685 correct to four places
of decimal?",10-5,7 x 10-4,8 x 10-5,10 -6,,,
JAMB,Mathematics,1989,"If a : b = 5: 8, x : y = 25 : 16, evaluate a/x : b/y",125:128,3:5,3:4,2:5,,,
JAMB,Mathematics,1989,"Oke deposited #800.00 in the bank aat the rat of 121/2%
simple interest. After some time the total amount was
one and half times the principal. For how many years
was the money left in the bank",2,4,51/2,8,,,
JAMB,Mathematics,1989,"If the surface area of a sphere is increased by 44%.
Find the percentage increase in its diameter.",44,30,22,20,,,
JAMB,Mathematics,1989,"Simplify   4 -   1
(2-√3)",2√3,"–2., √3",–2 + √3,"2, -√3",,,
JAMB,Mathematics,1989,Find p in terms of q if Log3p + 3log3q = 3,(3)3,"(q)1/3
(q)                                       (3)",(q)3,"(3)1/3
(3)                                       (q)",,,
JAMB,Mathematics,1989,,,,,,,,
JAMB,Mathematics,1989,"Make R the subject of the formula
S = √(2R +Τ  )
(3RT)",R =      T,"T
(TS2 - 1)                    2(TS2 - 1)
C    R =     T",,"T
(TS2 + 1)
2(TS2 + 1)",,,
JAMB,Mathematics,1989,"Find the value of the expression
32    -     64     81      when x = -3/4
81x3        xx2      16",101/2,101/6,33/8,–131/2,,,
JAMB,Mathematics,1989,,,,14,12,,,
JAMB,Mathematics,1989,"If f(x) = 2x2 + 5x + 3, find f(x + 1)",2x2 – x,2x2 – x + 10,4x2 + 3x + 2,4x2 + 3x + 12,,,
JAMB,Mathematics,1989,"Solve the positive number x such that
2(x3 – x2 – 2x) = 1",4,3,2,1,,,
JAMB,Mathematics,1989,"Simplify  (32x - 4x2)
(2x + 18)",2(x - 9),2(9 + x ),81 – x2,–2(x - 9),,,
JAMB,Mathematics,1989,Factorize completely y3 – 4xy + xy3 – 4y,(x + xy)(y + 2)(y - 2),(y + xy)(y + 2)(y - 2),y(1 + x)(y + 2)(y - 2),y(1 - x)(y + 2)(y - 2),,,
JAMB,Mathematics,1989,,,15,14,12,,,
JAMB,Mathematics,1989,Factorize 4a2 + 12ab – c2+ 9b2,4a(a – 3b) + (3b - c)2,(2a + 3b – c )(2a + 3b + c),(2a – 3b -c)(2a –3b + c),4a(a – 3b) +  (3b +c)2,,,
JAMB,Mathematics,1989,,,,,20,,,
JAMB,Mathematics,1989,"Solve the pair of equation for x and y respectively
2x-1 – 3y-1 = 4
4x-1 + y-1 = 1","-1,2","1,2","2,1","2,-1",,,
JAMB,Mathematics,1989,"What value of Q will make the expression 4x2 + 5x + Q a
complete square?",25/16,25/64,5/8,5/4,,,
JAMB,Mathematics,1989,"Find the range of values of r which satisfies the following
inequality, where a, b and c are positive.   r/a+r/b+r/c >1",r>       abc,"r>abc
bc + ac + ab",r > 1/a + 1/b + 1/c,r>1/abc,,,
JAMB,Mathematics,1989,"Express     1            -            1
(x + 1)                 (x - 2)",-3,"3
(x +1)(2-x)                                   (x+1)2-X)",-1,"1
(x+1)(x-2)
(x+1)(x-2)",,,
JAMB,Mathematics,1989,"Simplify    x    -     (x+ 1 ) 1/2
(x + 1)    (x + 1) 1/2",1,"-     1
x + 1
x + 1",1,"1
x
x + 1",,,
JAMB,Mathematics,1989,"y
a
b
g
m
k
c
h
f
d
x
l
-1
1                2                3               4               5          6
i
j
e
On the curve above, the points at which the gradient of
the curve is equal to zero are",c.d.f.i.l,b.e.g.j.m,a.b.c.d.f.i.j.l.,c.d.f.h.i.l,,,
JAMB,Mathematics,1989,"The sum of the first two terms of a geometric progression
is x and the sum of the last two terms is y. if there are n
terms in all, then the common ratio is",x/y,y/x,(x/y)1/2,(y/x)1/2,,,
JAMB,Mathematics,1989,,,,22,20,,,
JAMB,Mathematics,1989,"N
Q
R
MN is a tagent to the given circle at M, MR and MQ are
two chords. If QMN is 600 and MNQ is 400, find RMQ",1200,110,600,200,,,
JAMB,Mathematics,1989,"P
3 cm
4 cm
H
K
Q
R
In the diagram above, HK is prallel to QR, PH = 4cm and
HQ = 3cm. What is the ratio of KR;PR?",7:3,3:7,3:4,4:3,,,
JAMB,Mathematics,1989,"A regular polygon of (2k + 1) sides has 1400 as the size
of each interior angel. Find K.",4,41/2,8,"81/2
S
T",,,
JAMB,Mathematics,1989,"24
O
P
Q
R
If PST is a straight line and PQ = QS = SR in the above
diagram, find y",240,480,720,"840
S",,,
JAMB,Mathematics,1989,"P
R
60
O
Q
In the above diagram PQ is parallel to RS and QS bisects
PQR. If PQR is 600, find x",300,400,600,1200,,,
JAMB,Mathematics,1989,PQRS is a rhombus. If PR2 + QS2 = kPQ2. Determine k.,1,2,3,4,,,
JAMB,Mathematics,1989,"In DXYZ, Y = Z = 300 and XZ = 3cm find YZ",√3/2cm,3√3/2cm,3√3cm,2√3cm,,,
JAMB,Mathematics,1989,"In DPQR, the bisector of QPR meets QR at S. the line PQ
is produced to V and the bisector of VQS meets PS
produced at T. if QPR = 460 and QST = 750, calculate
QTS",410,520,640,"820
Y",,,
JAMB,Mathematics,1989,"S
O
3y
O
Q
P
y
O
56
R",620,560,"202/3
0","182/3
0",,,
JAMB,Mathematics,1989,"R
Z
X
T
S
If x : y = 5:12 and z = 52cm, find the perimeter of the
triangle.",68cm,84cm,100cm,120cm,,,
JAMB,Mathematics,1989,"The pilot of an aeroplane, flying 10km above the ground
in the direction of a landmark, views the landmark to
have angle of depression of 350 and 550. find the distance
between the two points of observation",10(sin 350 – sin 550),10(cos 350 – cos 550),10(tan 350 – tan 550),10(cot 350 – cot 550),,,
JAMB,Mathematics,1989,"A sin2x – 3 = 0, find x if 0 < x < 900",300,450,600,900,,,
JAMB,Mathematics,1989,"A square tile has side 30cm. How many of these tiles
cover a rectangular floor of length 7.2cm and width
4.2m?",336,420,576,720,,,
JAMB,Mathematics,1989,"%.
Find the percentage increase in its diameter.",44,30,22,20,,,
JAMB,Mathematics,1989,"X
W
T
Y
Z
OXYZW is a pyramid with a square base such that OX
= OY = OZ = OW = 5cm and XY = XW = YZ = WZ =
6cm. Find the height OT.",2√5,3,4,√7,,,
JAMB,Mathematics,1989,"In preparing rice cutlets, a cook used 75g of rice, 40g of
margarine, 105g of meat and 20g of bread crumbs. Find
the angle of the sector which represents meat in a pie
chart.",300,600,112.50,157.50,,,
JAMB,Mathematics,1989,"In a class of 30 students, the marks scored in an
examination are displayed in the following histogram.
No . of students
10
8
6
4
2
0
20       40        60       80      100
Marks scored
What percentage of the students scored more than
40%",14%,40%,452/3%,531/3%,,,
JAMB,Mathematics,1989,"In a family of 21 people, the average age is 14years. If
the age of the grandfather is not counted, the average
age drops to 12years. What is the age of the
grandfather?",35years,40years,42years,54years,,,
JAMB,Mathematics,1989,"If n is the median and m is the mode of the following set
of numbers,2.4,2.1,1.6,2.6,2.6,3.7,2.,1,2.6, then (n, m) is","(2.6,2.6)","(2.5,2.6)","(2.6,2.5)","(2.5,2.1)",,,
JAMB,Mathematics,1989,"The numbers are chosen at random from three numbers
1,3,6. find the probability that the sum of the two is not
odd.",2/3,½,1/3,1/6,,,
JAMB,Mathematics,1990,"Simplify      (43/4 - 61/4)
(41/5 of 1 1/4)",-77/8,–2/7,–10/21,10/21,,,
JAMB,Mathematics,1990,The H.C.F. of a2bx + abx2 and a2b – b3 is,b,a + b,a(a + b),abx (a2 – b2),,,
