exam,subject,year,text,option_a,option_b,option_c,option_d,option_e,correct_answer,explanation
JAMB,Chemistry,1987,Which of the following substances has the lowest vapour density?,Ethanoic acid,Propanol,Dichlomethane,"Ethanal [O = 16, Cl = 35.5, H =1, C = 12]",,,
JAMB,Chemistry,1987,"If d represents the density of a gas and K is a constant, the rate of gaseous diffusion is related to the equation",r = k d,r = kd,r = k d,r = k d,,,
JAMB,Chemistry,1987,An isotope has an atomic number of 17 and a mass number of 36. Which of the following gives the correct number of neutrons and protons in an atom of the isotope? Neutrons Protons,53 17,17 36,19 17,36 17 Chemistry 1987,,,
JAMB,Chemistry,1987,Which is the correct set results for tests conducted respectively on fresh lime and ethanol? Test Fresh lime juice Ethanol,Add crystals of NaHCO3 Gas evolve No gas evolved,Test with methyl orange Turns colourless No change,Taste Bitter Sour,Add a piece of sodium No gas evolved H2 evolved,,,
JAMB,Chemistry,1987,In which of the following are the aqueous solutions of each of the substances correctly arranged in order of decreasing acidity?,"Ethanoic acid, milk of magnesia, sodium chloride, hydrochloric acid and sodium hydroxide.","Ethanoic acid hydrochloric acid, milk of magnesiam sodium chloride and sodium, hydroxide.","Hydrochloric acid, ethanoid acid solution chloride, milk of magnesia and sodium hydroxide",Hydrochloric acid sodium hydroxide sodium chloride ethanoic acid and milk of magnesia,,,
JAMB,Chemistry,1987,The basicity of tetraoxophosphate (v) acid is,7,5,4,3,,,
JAMB,Chemistry,1987,"If 24.83 cm3 of 0.15 M NaOH is tritrated to its end point with 39.45 cm3 of HCl, what is the molarity of the HCl ?",0.09 4 M,0.150 M,0.940 M,1.500 M,,,
JAMB,Chemistry,1987,A quantity of electricity liberates 3.6 g of silver from its salt. What mass of aluminium will be liberated from its salt by the same quantity of electricity? A 2.7 g,,1.2 g,0.9 g,0.3 g,,,
JAMB,Chemistry,1987,Which of the following statements is CORRECT if 1 Faraday of electricity is passed through 1 M CuSO4 solution for 1 minute?,The pH of the solution at the cathode decreases,The pH of the solution at the anode decreases,1 mole of Cu will be liberated at the cathode,60 moles of Cu will be liberated at the anode.,,,
JAMB,Chemistry,1987,What mass of magnesium would be obtained by passing a current of 2 amperes for 2 hrs. 30mins through molten magnesium chloride?,1.12 g,2.00 g,2.24 g,"4.48 g [1 faraday = 96500 coulombs, Mg = 24]",,,
JAMB,Chemistry,1987,In the reaction of 3CuO + 2NH3 3Cu + 3H2O + N2 how many electrons are transferred for each mole to copper produced?,4.0 x 10-23,3.0 x 10–23,1.2 x 1024,6.0 x 1024,,,
JAMB,Chemistry,1987,"Z is a solid substance, which liberates carbon (1V) oxide on treatment with concentrated H2SO4, KnnO4. The solid substance, Z is .",sodium hydrogen trioxocarbonate(1V),ethanoic acid,iron (11) trioxocarbonate (1V),ethanedioc acid (oxalic acid),,,
JAMB,Chemistry,1987,5 g of ammonium trioxonirate (V) on dissolution in water cooled its surrounding water and container by 1.6kJ. What is the heat of solution of NH4NO3?,+51.4 kJ mol-1,+25.6 kJ mol-1,+12.9 kJ mol-1,"–6.4 kJ mol-1 [N = 14, O = 16, H = 1]",,,
JAMB,Chemistry,1987,"Tetraoxosulphate (1V) acid is prepared using the chemical reaction SO3(g) + H2O(1) H2SO4(1). Given the heat of formation for SO3(g), H2O(1) and H2SO4(1) as –395 kJ mol-1 –286 kJ mol-1 and – 811 kJ mol-1 respectively is",-1032 kJ,– 130 kJ,+130kJ,+1032 kJ,,,
JAMB,Chemistry,1987,The times taken for iodine to be liberated in the reaction between sodium thisosulphate and hydrochloric acid at various temperatures are as follows: TempoC 25 35 45 Time (seconds) 72 36 18 These results suggest that.,for a 10o rise in temperature rate of reaction is doubled,for a 10o rise in temperature rate of reaction is halved,time taken for iodine to appear does not depend on temperature,"for a 10o rise in temperature, rate of reaction is tripled.",,,
JAMB,Chemistry,1987,"The reaction between sulphur (1V) oxide and oxygen is represented by the equilibrium reaction 2SO2(g H + O2(g) 2SO3(g), H = - 196 kJ. What factor would influence increased production SO3(g)?",Addition of a suitable catalyst,Increase in the temperature of the reaction,Decrease in the temperature of SO2(g),Decrease in the concentration of SO2(g),,,
JAMB,Chemistry,1987,Which of the following equations correctly represents the action of hot concentrated alkaline solution on chlorine?,Cl2(g) + 2OH(g) OCl(q) + Cl(q) + H2O(1),3Cl2(g) + 6OH ClO3(aq) + 5Cl (aq) + 3H2O(1),3CI2(g) + 6OH(aq) ClO3(s) + 5Cl- (aq) + 3H2O(1),3Cl2(g) + 6OH(aq) 5ClO3(aq) + Cl (aq) +3H2O(1),,,
JAMB,Chemistry,1987,Magnesium ribbon was allowed to burn inside a given gas P leaving a white solid residue Q. Addition of water to Q liberated a gas which produced dense white fumes with a drop of hydrochloric acid. The gas P was,nitrogen,chlorine,oxygen,sulphur (1V) oxide,,,
JAMB,Chemistry,1987,The best treatment for a student who accidentally poured concentrated tetraoxosulphate(V1) acid on his skin in the laboratory is to wash he skin with,cold water,sodium trioxocarbondioxide solution,Iodine solution,Sodium triocarbonate (1V) solution.,,,
JAMB,Chemistry,1987,In which of the following pairs of elements is allotropy exhibited by each element?,Phosphorus and hydrogen,Oxygen and chlorine,Sulphur and nitrogen,Oxygen and sulphur.,,,
JAMB,Chemistry,1987,Which of the following gases can best be used for demonstrating the fountain experiment? (i) Nitrogen (ii) Ammonia (iii) Nitrogen (l)oxide (iv) Hydrogen chloride,(ii) and (iii),(i) and (iii),(ii) and (iv),(ii) only.,,,
JAMB,Chemistry,1987,"When calcium hydroxide us heated with ammonium tetraoxosulphate (V1), the gas given off may be collected by",bubbling it through concentrated H2SO4.,Bubbling it through water and then passing it through calcium oxide,Passing it directly through calcium oxide,Passing it directly through calcium chloride.,,,
JAMB,Chemistry,1987,Which of the following elements will form oxide which will dissolve both dilute HNO3 and NaOH solution to form salts?,Cl,Mg,Ag,Mn,,,
JAMB,Chemistry,1987,Stainless steel is an alloy of,"iron, carbon and silver",ironm carbon and lead,"iron, carbon and chromium",iron and carbon only.,,,
JAMB,Chemistry,1987,Alloys are best prepared by.,high temperature are welding of the metals,electrolysis using the major metallic component as cathode,reducing a mixture of the oxides of the elements,"cooling a molten, mixture of the necessary elements.",,,
JAMB,Chemistry,1987,Corrosion is exhibited by.,iron only,electropositive metals,metals below hydrogen in the electrochemical series,all metals,,,
JAMB,Chemistry,1987,"Inspite of the electronic configuration, 1s22s2p22, carbon is tetravalent because",the electrons in both 2s and 2p orbital have equal energy,the electrons in both 2s and 2p orbital are equivalent,both the 2s and 2p orbital hybridize,the six orbital hybridize to four.,,,
JAMB,Chemistry,1987,Which of the following compounds will give a precipitate with an aqueous ammoniacal solution of copper (1) chloride?,CH3CH = CHCH3,CH3C——CCH3,CH = C—CH2CH3,CH2= CH-CH-=CH2,,,
JAMB,Chemistry,1987,The efficiency of petrol as a fuel in high compression inetrnal combustion engines improves with an increase in the amount of,Branched chain alkanes B Straight chain alkanes,,Cycloalkanes,Halogenated hydrocarbons,,,
JAMB,Chemistry,1987,A palm wine seller stoppered a bottle of his palm wine in his stall and after a few hours the bottle represents the reaction that occurred?,C6H12O6 2 C2H5OH + 2CO2(g),C2H5OH CH2 = CH2(G)) + H2O,C2H5OH + dil H2SO4 C2H5OSO2OH,2C6H12O6 C12H12O13 + H2O,,,
JAMB,Chemistry,1987,ethanol reacts with aqueous sodium mono-oxoio date(1) to gives a bright yellow solid with a characteristic smell. The products is,trichlomethane,ftriiodomethane,iodoethane,ethanal,,,
JAMB,Chemistry,1987,The most volatile fraction obtained from fractional distillation of crude petroleum contains,butane propane and kerosene,butane propane and petrol,"ethane, methane and benzene",ethane methane and propane,,,
JAMB,Chemistry,1987,Local black soap is made by boiling palm with liquid extract of ash. The function of the ash is to provide the,acid,ester of alkanoic acid,alkali,alkanol,,,
JAMB,Chemistry,1987,Synthetic rubber is made by polymerization of,"2 methyl buta-1,3-diene","2 methl buta-1, 2 – diene",2 methyl buta – 1-ene,2 methy buta –2-ene,,,
JAMB,Chemistry,1987,Complete oxidation of propan – 1 – of gives,propanal,propan-2-L,propan-1-one,propanoic acid,,,
JAMB,Chemistry,1987,When water drops are added to calcium carbide in a container and the gas produced is passed called and,oxyethylene flame,oxyhydrocarbon flame,oxyacetylene flame,oxymethane flame.,,,
JAMB,Chemistry,1988,"In the experiment above, ammonium chloride crystals deposit on the walls of the tube is as a result of",Evaporation,Recrystallization,Sublimation,Fractional precipitation.,,,
JAMB,Chemistry,1988,The formula of the compound formed in a reaction between a trivalent metal M and a tetravalent non-metal X is.,MX,M3X4,M4X3,M3X2,,,
JAMB,Chemistry,1988,2.25 g of sample of an oxide of a copper. 2.50 g of another oxide of Copper on reduction also gave2.0 g of copper. These results are in accordance with the law of,constant composition,conversation of matter,multiple proportions,definite proportions.,,,
JAMB,Chemistry,1988,One role of propane is mixed with five moles of oxygen. The mixture is ignited and the propane burns completely. What is the volume of the products at soap?,112.0 dm3,67.2 dm3,56.0 dm3,44.8 dm3 [G.M.V = 22.4 dm3 mol-1],,,
JAMB,Chemistry,1988,0.9 dm3 of a gas at s. t. p was subjected by means of a movable piston to two times the original pressure with the temperature being now kept at 364 K. What is the volume of the gas in dm3 at this pressure?,2.0,4.5,6.0,8.3,,,
JAMB,Chemistry,1988,Which of the gas laws does the above graph illustrate?,average velocity of the molecules,number of collisions between the molecules,density of the molecules,free mean path between each molecules and other.,,,
JAMB,Chemistry,1988,The forces holding naphthalene crystal together can be overcome when naphthalene is heated to a temperature of 354 K resulting in the crystals melting. These forces are known as.,coulombic,ionic,covalent,van der waals,,,
JAMB,Chemistry,1988,A metallic ion X2+ with an inert gas structure contain 18 electrons. How many protons are there in this ion?,20,18,16,2,,,
JAMB,Chemistry,1988,Which of the following physically properties decreases across the periodic table.,Ionization potential,Electron affinity,Electronegativity,Atomic radius,,,
JAMB,Chemistry,1988,What are the possible oxidation numbers for an element if its atomic is 17?,-1 and 7,– 1 and 6,– 3 and 5,– 2 and 6,,,
JAMB,Chemistry,1988,The energy change accompanying the addition of an electron to a gaseous atom is called,first ionization energy,second ionization energy,electron affinity,electronegativity,,,
JAMB,Chemistry,1988,The molar ratio of oxygen to nitrogen in dissolved air is 2:1 whereas the ratio is 4:1 in atmospherics air because,nitrogen is less soluble than oxygen,oxygen is heavier than nitrogen,nitrogen has a higher partial than pressure in air,gases are hydrated in water.,,,
JAMB,Chemistry,1988,"An eruption polluted an environment with a gas suspected to H2S, a poisonous gas. A rescue team should spray the environment with",water,moist SO2,acidified KmnO4 and water,"water, acidified KnnO4 and oxygen. Chemistry 1988",,,
JAMB,Chemistry,1988,1.34 g of hydrated sodium tetraoxosulphate (V1) was heated to give an anhydrous salt weighing 0.71g. The formula of the hydrated salt.,Na2SO4.7H2O,Na2SO4.3H2O,Na2SO4.2H2O,"Na2SO4.H2O. [Na = 23, S =32, O = 16, H=1].",,,
JAMB,Chemistry,1988,The ion that may be assumed to have negligible concentration in a sample of water that lathers readily with soap is,Mg2+,K+,CO2- 3,HCO3,,,
JAMB,Chemistry,1988,"A substance S is isomorphous with another substance R. When a tiny crystal of R,",S dissolves in the solution,Crystals of R are precipitated,There is no observable change,R and S react to the generate heat.,,,
JAMB,Chemistry,1988,Which of the following dilute solutions has the lowest pH value?,Calcium trioxocarbonate(1V) B Sodium trioxocarbonate(1V),,,hydrochloric acid,ethanoic acid,,
JAMB,Chemistry,1988,Which of the following in aqueous solution neutralize litmus?,NH4Cl,Na2CO3,FeCl3,NaCl.,,,
JAMB,Chemistry,1988,What volume of a 0.1 M H3PO will be required to neutralize 45.0cm3 of a 0.2 M NaOH?,10.0 cm3,20.0 cm3,27.0 cm3,30.0cm3,,,
JAMB,Chemistry,1988,Which of the following substances is a basic salt?,Na2CO3,Mg(OH)Cl,NaCHO3,K2SO4.Al2(SO4)3.24H2O.,,,
JAMB,Chemistry,1988,Which of the following acts both as reducing and an oxidizing agent?,H2,SO2,H2S,C,,,
JAMB,Chemistry,1988,Which of the following reactions takes place in the cathode compartment during the electrolysis of copper (11) chloride solution?,Cu2+ (aq) + 2e Cu(s),2Cl – 2e Cl2,Cu(s) – 2e Cu2+ (aq),Cu2+ (aq) + 2Cl(aq CuCl2(aq),,,
JAMB,Chemistry,1988,"A mixture of starch solution and potassium iodide was placed in a test tube. On adding dilute tetraoxosulphate (V1) acid and then K2Cr2O7 solutions, a blue-black colour was produced. In this reaction, the",iodine ion is oxidized,tetraoxosulphate(V1) acid acts as an oxidizing agent,starch has been oxidized,K2Cr2O7 is oxidized.,,,
JAMB,Chemistry,1988,Which of the following statements is TRUE?,The dissolution of NaOH(s) in water is endothermic,The heat of solution of NaOH(s) is positive,The NaOH(s) gains heat from the surroundings.,The heat of solution of NaOH(s) is negative.,,,
JAMB,Chemistry,1988,Which of the following will produced the greatest increase in the rate of the chemical reaction represented by the equation Na2S2O3(aq) +2HCl(a q 2NaCl(aq) + H2O(1) + SO2(g) +S(s)?,decrease in temperature and an in increase in the concentration of the reactants,An increase in the temperature and a decrease in the concentration of the reactants,An increase in the temperature and an increase in the concentrations of the reactants,A decrease in the temperature and a decrease in the concentration of the reactants.,,,
JAMB,Chemistry,1988,Which property of reversible reaction is affected by a catalyst?,heat content(enthalpy),energy of activation,free energy change,equilibrium position.,,,
JAMB,Chemistry,1988,Which of the following is used in fire extinguishers?,Carbon (11) oxide,Carbon (1V) oxide,Sulphur (1V) oxide,Ammonia,,,
JAMB,Chemistry,1988,"When H2S gas is passed into a solution of iron (111) chloride, the colour changes from yellow to green. This is because.",H2S is reduced to S,Fe3+ ions are oxidized by H2S,H2S ions are oxidized by Fe3+,Fe3+ ions are reduced to Fe3+ ions,,,
JAMB,Chemistry,1988,Carbon (11) oxide may be collected as shown above because it,is heavier than air,is less dense than air,is insoluble in water,burns in oxygen to form carbon(1V)oxide.,,,
JAMB,Chemistry,1988,In the reaction C5H10O5(s) 6C(s) + 5H2O concentrated H2SO4 is acting as,a reducing agent,an oxidizing agent,a dehydrating agent,a catalyst,,,
JAMB,Chemistry,1988,Suitable regents for the laboratory preparation of nitrogen are,sodium trioxonirate (lll) and ammonium chloride,sodium trioxonirate(V) and ammonium chloride,sodium chloride and ammonium trioxonirate (V),sodium chloride and ammonium trioxonirate(lll),,,
JAMB,Chemistry,1988,"The thermal decomposition of copper (ll) trioxonirate (V) yields copper (ll) oxide, oxygen and",nitrogen (ll) oxide,nitrogen(ll) oxide,nitrogen (lV) oxide,nitrogen,,,
JAMB,Chemistry,1988,Chlorine is produced commercially by,electrolysis of dilute hydrochloric acid,electrolysis of brine,neutralization of hydrogen chlorine,heating potassium trioxochlorate(V) catalyst,,,
JAMB,Chemistry,1988,Which of the following is used in the manufacture of glass?,Sodium chlorine,Sodium trioxocarbonate (lV),Sodium tetraoxosulphate (Vl),Sodium trioxonirate (V),,,
JAMB,Chemistry,1988,Aluminium is extracted commercially from its ore by,heating aluminium oxide with coke in a furnace,the electrolysis of fused aluminium oxide in cryolite,treating cryolite with sodium hydroxide solution under pressure,heating sodium aluminium silicate to a high temperature.,,,
JAMB,Chemistry,1988,"Given the reactions (i) Fe(s) + (NO3)2(aq) Fe(NO3)2(aq) + X(s) (ii) H2(g) + XO(s) X(s) + H2O(g), X is likely to be.",copper,zinc,calcium,lead.,,,
JAMB,Chemistry,1988,Crude copper can be purified by the electrolysis of CuSO4(aq) if,platinum electrodes are used,the crude copper is made the anode of the cell,the crude copper is made the cathode of the cell,crude copper electrodes are used. O,,,
JAMB,Chemistry,1988,The IUPAC name for CH3 CH2 CHC CH3 OH,2 – methylbutanoic acid,2 – methyl - -hydrosyketone,2 – methyl - - hydroxyl baldheaded,2 – methylpentanoic acid,,,
JAMB,Chemistry,1988,Alkanoates are formed by the reaction of alkanoic acids with,alkyl halides,alkanols,ethers,sodium,,,
JAMB,Chemistry,1988,The acidic hydrogen in the compound 1 2 3 4 5 H—C= C—CH=CH—CH3 is the hydrogen attached to carbon number,5,4,3,2,,,
JAMB,Chemistry,1988,The four classes of hydrocarbons are,"ethane, ethene ethyne and benzene","alkanes, alkenesm alkynes and aromatics","alkanes, alkenes, alkynes and benzene","methane, ethane, propane and butane",,,
JAMB,Chemistry,1988,Alkanes 400-700oC smaller + alkanes +hydrogen. The above reaction is known as,Photolysis,Cracking,Isomerization,Reforming. alkanes,,,
JAMB,Chemistry,1989,In the reaction 2(C6H10O5) n + nH2O nC12H22O11 diastase is functioning as,a dehydrating agent,a reducing agent,an oxidizing agent,a catalyst.,,,
JAMB,Chemistry,1989,which of the following compounds has the highest boiling point?,CH3 CH2 CH2 CH2 OH,CH3 CH2 CH2 CHO,CH3 CH2 CH2 CH3,CH3 CH2 OCH2 CH2,,,
JAMB,Chemistry,1989,Detergents have the general formula,R(CH2)NOH,RSO3 Na+,RCO2 Na+,RCO2H,,,
JAMB,Chemistry,1989,"What process would coal undergo to give coal gas, coal tar, ammoniac liquor and coke?",steam distillation,Destructive distillation,"Liquefaction,",Hydrolysis. Chemistry 1989,,,
JAMB,Chemistry,1989,Which of the following would support the conclusion that a solid sample is mixture?,The solid can be ground to a fine powder,The density of the solid is 2.25 g dm3,The solid has a melting range of 300oC to 375oC.,The solid of the moisture from the atmosphere.,,,
JAMB,Chemistry,1989,The molar of carbon to hydrogen of volatile liquid compound is 1:2. 0.12 g of the liquid evaporation at s.t.p gave 32 cm3 of vapour. The molecular formula of the liquids is,C3H6,C4H8 C C5H10,,"C6H12 [ G.M.V = 22.4 DM3, C=12, H=1]",,,
JAMB,Chemistry,1989,It can be deduced from the vapour of pressure curves above that.,liquid has the highest boiling point,liquid has the highest boiling point,liquid lll has the highest boiling point,liquid lll has the lowest boiling point.,,,
JAMB,Chemistry,1989,20.00 cm3 of a solution containing 0.53 g of anhydrous Na2CO3 in 100 cm3 requires 25.00 cm3 of H2SO4 for complete neutralization. The concentration of the acid solution in moles per dm3 is,0.02 B 0.04 C 0.06,,,"0.08 [ H= 1, C = 12, 0 = 16, Na = 23 , S =32]",,,
JAMB,Chemistry,1989,The minimum volume of oxygen required for the complete combustion of mixture of 10cm3 of CO and 15 cm3 of H2 is,25.0 cm3 B 12.5 cm3 C 10.0 cm3 D 5.0 cm3,,,,,,
JAMB,Chemistry,1989,What is the partial pressure of hydrogen gas collected over water at standard atmospheric pressure and 25oC if the saturation vapour pressure of water is 23 mm Hg at that temperature?.,737 mm Hg,763 mm Hg,777 mm Hg,737 mm Hg,,,
JAMB,Chemistry,1989,"The atomic radius Li, Na and K are 1:33 A m 1.54A and 1.96A respectively. Which of the following explain this gradation in atomic radius?",Electropositivity decreases from Li to Na to K,Electronegativity decreases from Li to Na to K.,The number of electron shells increase from Li to Ma to K,The elements are in the same period.,,,
JAMB,Chemistry,1989,Which of the curves in the above graph illustrates the behaviors of an ideal gas?,W,X,Y,Z diastase,,,
JAMB,Chemistry,1989,"Elements X and Y have electronic configurations 1s22s22p4 and 1s22s22p63s23p1 respectively. When they combine, the formula of the compound formed is",XY,YX,X2Y3,Y2X3,,,
JAMB,Chemistry,1989,The atomic number of cesium is 55 and its atomic mass is 133. The nucleus of cesium atom therefore contains,78 protons and 55 electrons,55 protons and 78 neutrons,55 neutrons and 78 electrons,78 neutron and 55 neutrons,,,
JAMB,Chemistry,1989,"Four elements P,Q,R and S have atomic numbers of 4, 10, 12, and 14 respectively. Which of these elements is a noble gas?",P,Q,R,S,,,
JAMB,Chemistry,1989,How many valence electrons are contained in the element represented by 31 15P?,3,5,15,31,,,
JAMB,Chemistry,1989,"In the above set up, substances X and Y are respectively.",Lime water and copper (ll) tetraoxosulphate (Vl),Potassium trioxocarbonate(lV) and alkaline prygallol,Potassium hydroxide and alkaline pyrogallo,Potassium trioxocarbonate (lV) and concerntrate tetraoxosulphate (Vl) aid,,,
JAMB,Chemistry,1989,The gaseous pollutant sulphur (lV) oxide is most likely to be detected in fairly reasonable quantities in the area around a plant for the,extraction of aluminium from bauxite,production of margarine,smelting of copper,production of chlorine from brine,,,
JAMB,Chemistry,1989,Calcium hydroxide is added in the treatment of town water supply to,kill bacteria in the water,facilitate coagulation of organic particles,facilitate sedimentation,improve the tase of the water.,,,
JAMB,Chemistry,1989,A hydrated salt of formula MSO4.XH2O contains 45.3% by mass of the water of crystallization. Calculate the value of X.,7.45 g,14.90 g,74.50 g,"149.00 g [K = 39, Cl= 35.5]",,,
JAMB,Chemistry,1989,"Using 50cm3 of 1 M potassium hydroxide and 100cm3 of 1M tetraoxosulphate(Vl) acid, calculate the respective volumes in cm3 of bade and acid 100 cm3 of base and acid that would be required to produce the maximum amount of potassium tetraoxosulphate(Vl)","0.1,0.1","0.1,0.2","0.1,0.05","0.05,0.1 [Ca = 40, Br = 80]",,,
JAMB,Chemistry,1989,The substance of ZnO dissolves in sodium hydroxide solution and mineral acid solution to gives soluble products in each case. ZnO is therefore referred to as.,an allotropic acid,an atmopheric oxide,a peroxide,a dioxide.,,,
JAMB,Chemistry,1989,An acid its conjugate base .,can neutralize each other to form a salt,differ only by a proton,differ only by the opposite charges they carry,are always neutral substances,,,
JAMB,Chemistry,1989,The same current is passed for the same time through solutions of AgNO3 and CuSO4 connected in series. How much silver will be deposited if 1.0 g of copper is produced?,1.7 g,3.4 g,6.8 g,,,,
JAMB,Chemistry,1989,CO(g) + H2O CO2(g) + H2(g) H = -41000 J. Which of the following factors favour the formation of hydrogen in the above reaction? I high pressure II low pressure III high temperature IV use of excess steam,"I, III, and IV",III only,"II, III and I",Iv only.,,,
JAMB,Chemistry,1989,The above graph shows a typical heating curve from the solid phase through the liquid phase to the gaseous phase of a substance . What part of the curve shows solid and liquid in equilibrium?,T,U,X,Y,,,
JAMB,Chemistry,1989,Which of the following represents the balanced equation for the reaction of copper with concentrated trioxonirate (V) acid?,2NHO3(aq) Cu(NO3)2(aq) + H2(g),Cu(s) + 4HNO3 Cu(NO3)2(aq) + 2H2O(l) + 2NO2(g),3Cu(s) + 8HNO3(aq) 3Cu(NO3)2(aq) + 4H2O(l) + 2NO(g),3Cu(s) + 4 HNO3(aq 3Cu(NO3)2(aq) + 2H2O(l) + 2NO(g).,,,
JAMB,Chemistry,1989,The catalyst used in the contact process for the manufacture of tetraoxosulphate(Vl) acid is,Manganese (lV) oxide,Manganese (ll) tetraoxosulphate (lV),Vanadium (V) oxide,Iron metal,,,
JAMB,Chemistry,1989,Some products of destructive distillation of coal are,carbon (iV) oxide and ethanoic acid,trioxocarbonate (lV) acid and methanoic acid,producer gas and water gas,coke and ammonia liquor,,,
JAMB,Chemistry,1989,"Gunpowder is made from charcoal, sulphur and potassium trioxonirate (V). The salt in the mixture performs the function of",an oxidant,a reductant,a solvent,a catalyst,,,
JAMB,Chemistry,1989,What is discharged at the cathode during the electrolysis of copper (ll) tetraoxosulphate (Vl) solution?,Cu2+ only,H+ only,Cu2+ and H+,Cu2+ and SO2-,,,
JAMB,Chemistry,1989,"An element, Z forms an anion whose formula is [Z(CN)6]y. If has an oxidation number of +2, what is the value of y?","I, II, III",II and III,III and IV,IV only.,,,
JAMB,Chemistry,1989,The above diagram gives the potential energy profile of the catalyzed uncatalysed reactions of X(g) + Y(g) XY(g) . Deduce the respective activation energies in kJ of the catalyzed and uncatalysed reverse reactions. XY(g) + X(g) X(g) + Y(g),"300, 500","500, 300","–300, -500",–5000.,,,
JAMB,Chemistry,1989,Which of the following reaction is (are) feasible? l Br (2l) + 2Cl(aq 2Br(aq) + Cl2(aq ) ll 21(aq) + Br2(1) 2Br(aq) + l2(s) lll 2F(aq) + Cl2(aq 2Cl(aq) + F2(g) lV 2F(ag) + Br2(1) 2Br(aq) + F2(g) A l,,ll C I and lll,,lll and lV,,,
JAMB,Chemistry,1989,"Bleaching powder, CaOCl2.H2O, deteriorates on exposure to air because",it loses its water of crystallization,atmospheric nitrogen displaces chlorine from it,carbon (lV) oxide of the atmosphere displaces chlorine from it,bleaching agents should be stored in solution,,,
JAMB,Chemistry,1989,The product of the thermal decomposition of ammonium trioxonirate (V) are.,NO2 and oxygen,NH3 and oxygen,nitrogen and water,N2O and water.,,,
JAMB,Chemistry,1989,The scale of a chemical balance is made of iron plate and coated with copper electrolytically because.,iron is less susceptible to corrosion than copper,copper is less susceptible corrosion as ion,copper is less susceptible to corrosion than ion,copper and ion are equally susceptible to corrosion.,,,
JAMB,Chemistry,1989,"A metal is extracted for, its ore by the electrolysis of tits molten chlorine and it displace lead from lead (ll) trioxonirate(V) solution. The metal is",copper,aluminium,zinc,sodium,,,
JAMB,Chemistry,1989,Mortar is NOT used for under-water construction because.,It hardens by loss of water,Its hardening does not depent upon evaporation,,It requires concrete to harden,It will be washed away by the flow of water.,,
JAMB,Chemistry,1989,Which of the following is NOT involved in the extraction of metals from their ores?,CH-CH2-CH-CH2-CH3,CH-CH2-CH-CH2-CH3 CH3 C2H5,CH-CH2-CH-CH3,CH3-CH-CH2-CH3 C2H5 CH3,,,
JAMB,Chemistry,1989,"When excess chlorine is mixed with ethene at room temperature, the product is","1,2 – dichloroethane","1,2 – dichloroethene","1, 1- dichloroethane","1, 1- dichloroethene.",,,
JAMB,Chemistry,1989,Vulcanization of rubber is a process by which,Isoprene units are joined to produce rubber,Rubber latex is coagulated,Sulphur is chemically combined in the rubber,Water is removed from the rubber.,,,
JAMB,Chemistry,1989,The reaction between ethanoic acid and sodium hydroxide is an example of,esterification,neutralization,hydrosylation,hydrolysis,,,
JAMB,Chemistry,1989,The bond which joins two ethanoic acid molecules in the liquid state is,a covalent bond,an ionic bond,a dative covalent bond,a hydrogen bond,,,
JAMB,Chemistry,1989,The alkaline hydrolysis of fats and oils produces soap and,"propane 1, 1, 3-triol","propane – 1, 3, 3-triol",propane-1-2-2-triol,propane-1-2-3-triol,,,
JAMB,Chemistry,1989,which of the following is NOT a monomer?,,CH2 = CH2,,CH2 = CHCl,,,
JAMB,Chemistry,1989,What is the IUPAC name for the compound CH3 CH2 = C CH2CI,"1-chloro-2-methylprop-2, 3-ene",1-chloro-2-methlprop-2-ene,3-chloro-2-methylprop-1-ene,"3-chloro-2-methyprop-1,2-ene",,,
JAMB,Chemistry,1989,The gas responsible for most of the fatal explosion in coal mines is,butane,ethene,ethane,methane,,,
JAMB,Chemistry,1990,"Three liquids X,Y and Z containing only hydrogen and carbon were burnt on a spoon, X and Y burnt with sooty flames while Z did not. Y is able to discharge the colour of bromine water whereas X and Z cannot. Which of the liquids would be aromatic in nature?",X and Z,Y,X,Z Chemistry 1990,,,
JAMB,Chemistry,1990,Which of the following is a physical change?,The bubbling of chlorine into water,The bubbling of chlorine into jar containing hydrogen,The dissolution of sodium chlorine in water,The passing of steam over heated iron.,,,
JAMB,Chemistry,1990,"Changes in the physical states of chemical substances T are shown in the scheme below. Liquid T Z Y Solid T X Gaseous T The letters X, Y and Z respectively represent","sublimation, condensation and freezing","sublimation, vaporization and solidification","freezing, condensation and sublimation","evaporation, liquefaction and sublimation.",,,
JAMB,Chemistry,1990,In the reaction: SnO2 + 2C Sn + 2CO the mass of coke containing 80% carbon required to reduce 0.032 kg of pure tin oxide is,0.40 kg,0.20 kg,0.06 kg,"0.40 g [Sn = 119, O = 16, C = 12]",,,
JAMB,Chemistry,1990,The Avogadro’s number of 24 of magnesium is same as that of,1 g of hydrogen molecules,16 g of oxygen molecules,32 g of oxygen molecules,35.5 of chlorine molecules.,,,
JAMB,Chemistry,1990,"If a gas occupies a container of volume 146 cm3 at 18oC and 0.971 atm, its volume on cm3 at s.t.p is",133,146,266,292,,,
JAMB,Chemistry,1990,The volume occupied by 1.58 g of gas s.t.p is 500 cm3. What is the relative molecule mass of the gas?,28,32,344,71 [G.M.V at s.t.p = 22.40 dm3],,,
